"cap-surface","cap-color","spore-print-color","habitat","class"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smooth","brown","browhiten","grasses","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smooth","gray","black","woods","poisonous"
"smoothcaly","red","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","brown","black","grasses","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","grasses","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"fibrousmooth","brown","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","gray","black","woods","poisonous"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","poisonous"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smooth","gray","browhiten","woods","poisonous"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smooth","gray","browhiten","woods","poisonous"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smooth","gray","black","woods","poisonous"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","gray","black","woods","poisonous"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smooth","gray","black","woods","poisonous"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"fibrousmooth","gray","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"smooth","gray","browhiten","woods","poisonous"
"smoothcaly","gray","browhiten","woods","edible"
"smoothcaly","brown","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","red","black","woods","edible"
"smoothcaly","brown","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","brown","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","gray","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","red","browhiten","woods","edible"
"smoothcaly","red","black","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
"fibrousmooth","brown","black","woods","edible"
"fibrousmooth","red","black","woods","edible"
"fibrousmooth","gray","browhiten","woods","edible"
"smoothcaly","red","browhiten","woods","edible"
